Y,X,Z
-73.961802,40.755253,115.38
-73.961729,40.755312,122.45
-73.961656,40.755371,126.09
-73.963711,40.753213,300.17
-73.963783,40.753154,303.81
-73.963864,40.753088,307.45
-73.963939,40.753024,311.09
-73.962127,40.755459,305.84
-73.962272,40.75552,309.48
-73.962418,40.755581,313.12
-73.962522,40.755624,320.19
-73.962636,40.755672,323.83
-73.96275,40.75572,330.9
-73.962864,40.755768,337.97
-73.962968,40.755812,345.04
-73.963176,40.755899,352.11
-73.963332,40.755964,359.18
-73.963479,40.756026,12.12
-73.963622,40.756086,15.76
-73.963757,40.756143,25.93
-73.962063,40.755432,114.06
-73.962132,40.755348,124.23
-73.962213,40.755249,134.4
-73.962276,40.755172,138.04
-73.962338,40.755096,141.68
-73.962419,40.754996,145.32
-73.962494,40.754921,158.26
-73.962598,40.754878,165.33
-73.961352,40.755942,297.81
-73.961413,40.75597,301.45
-73.961507,40.756014,308.52
-73.961598,40.756056,315.59
-73.961713,40.756104,322.66
-73.961827,40.756152,335.6
-73.961972,40.756213,339.24
-73.962117,40.756274,342.88
-73.962255,40.756332,346.52
-73.962385,40.756387,359.46
-73.962516,40.756442,6.53
-73.96265,40.756499,16.7
-73.96076,40.756522,297.14
-73.960885,40.756576,300.78
-73.960998,40.756624,307.85
-73.96112,40.756676,314.92
-73.961233,40.756725,321.99
-73.961326,40.756765,332.16
-73.96145,40.756818,345.1
-73.961573,40.756872,355.27
-73.961697,40.756925,358.91
-73.961821,40.756979,5.98
-73.961922,40.757023,9.62
-73.962034,40.757071,19.79
-73.960827,40.757426,296.61
-73.960952,40.757479,300.25
-73.961056,40.757522,310.42
-73.961263,40.75761,320.59
-73.961387,40.757663,324.23
-73.961512,40.757715,327.87
-73.961574,40.757741,331.51
-73.961761,40.75782,341.68
-73.961885,40.757873,345.32
-73.961947,40.757899,348.96
-73.962072,40.757952,1.9
-73.962134,40.757978,5.54
-73.962269,40.758035,12.61
-73.962404,40.758092,16.25
-73.962528,40.758144,26.42
-73.960683,40.757327,123.42
-73.960732,40.757257,133.59
-73.96079,40.757177,143.76
-73.960853,40.757089,150.83
-73.960918,40.756998,154.47
-73.960985,40.756905,164.64
-73.961051,40.756814,171.71
-73.961117,40.756721,181.88
-73.961205,40.756599,198.46
-73.961263,40.75652,202.1
-73.961356,40.756391,215.04
-73.961443,40.756271,222.11
-73.961499,40.756193,225.75
-73.96156,40.75611,229.39
-73.961686,40.755939,249.73
-73.961758,40.755841,259.9
-73.961795,40.755792,270.07
-73.961868,40.755694,273.71
-73.96194,40.755597,277.35
-73.962012,40.755501,280.99
-73.963872,40.756191,27.5
-73.97741,40.728292,304.82
-73.977515,40.728335,308.46
-73.977609,40.728373,308.32
-73.977724,40.728419,308.18
-73.97785,40.72847,308.04
-73.977976,40.728521,307.9
-73.978101,40.728572,307.76
-73.978227,40.728623,307.62
-73.978332,40.728665,307.48
-73.978426,40.728703,307.34
-73.97853,40.728745,307.2
-73.978585,40.728768,307.06
-73.978653,40.728797,306.92
-73.978769,40.728846,306.78
-73.978888,40.728896,306.64
-73.979005,40.728945,306.5
-73.979124,40.728995,306.35
-73.979247,40.729047,306.21
-73.979376,40.729101,306.07
-73.979509,40.729157,305.93
-73.979597,40.729194,305.79
-73.979686,40.729232,305.65
-73.979775,40.729269,305.51
-73.97991,40.729326,305.37
-73.980044,40.729383,305.23
-73.98018,40.72944,305.09
-73.980319,40.729498,304.95
-73.980457,40.729556,304.81
-73.980593,40.729614,304.67
-73.980721,40.729668,304.53
-73.980802,40.729702,304.39
-73.980878,40.729734,304.25
-73.980992,40.729782,304.1
-73.981108,40.729831,303.96
-73.981227,40.729882,303.82
-73.981352,40.729935,303.68
-73.981479,40.729989,303.54
-73.981601,40.730041,303.4
-73.981756,40.730107,303.26
-73.98185,40.730147,303.12
-73.981973,40.730199,302.98
-73.98208,40.730244,302.84
-73.982193,40.730293,302.7
-73.982322,40.730347,302.56
-73.982438,40.730397,302.42
-73.982544,40.730442,302.28
-73.982624,40.730476,302.14
-73.982725,40.730519,302
-73.982828,40.730563,301.85
-73.982892,40.73059,301.71
-73.98297,40.730623,301.57
-73.983077,40.730668,301.43
-73.983142,40.730695,301.29
-73.983303,40.730762,301.15
-73.983421,40.730812,301.01
-73.983542,40.730862,300.87
-73.983673,40.730917,300.73
-73.983812,40.730975,300.59
-73.983955,40.731034,300.45
-73.984089,40.73109,300.31
-73.984208,40.731139,300.17
-73.984349,40.731198,300.03
-73.984461,40.731245,299.89
-73.984577,40.731293,299.75
-73.984703,40.731346,299.6
-73.984813,40.731392,299.46
-73.984927,40.731439,299.32
-73.985055,40.731492,299.18
-73.985182,40.731545,299.04
-73.985311,40.731599,298.9
-73.985443,40.731655,298.76
-73.985525,40.731689,298.62
-73.985682,40.731757,298.48
-73.985788,40.731803,298.34
-73.985908,40.731855,298.2
-73.986021,40.731904,298.06
-73.986163,40.731966,297.92
-73.986267,40.732011,297.78
-73.986376,40.732058,297.64
-73.986487,40.732106,297.5
-73.986599,40.732155,297.35
-73.986708,40.732202,297.21
-73.986816,40.732249,297.07
-73.986912,40.73229,296.93
-73.987026,40.73234,296.79
-73.98718,40.732406,296.65
-73.987312,40.732464,296.51
-73.987444,40.732521,296.37
-73.987572,40.732576,296.23
-73.989952,40.733562,293.28
-73.990088,40.733617,293.14
-73.990206,40.733665,293
-73.99032,40.733711,292.85
-73.990429,40.733756,292.71
-73.990542,40.733801,292.57
-73.990653,40.733846,292.43
-73.990767,40.733892,292.29
-73.990992,40.733985,292.15
-73.991147,40.73405,292.01
-73.991268,40.734101,291.87
-73.991335,40.734129,291.73
-73.991456,40.73418,291.59
-73.991567,40.734226,291.45
-73.991675,40.734272,291.31
-73.991782,40.734317,291.17
-73.991891,40.734363,291.03
-73.991998,40.734408,290.89
-73.992114,40.734457,290.75
-73.992196,40.734491,290.6
-73.997411,40.736698,284.28
-73.997536,40.73675,284.14
-73.997691,40.736816,284
-73.997795,40.736859,283.85
-73.997951,40.736925,283.71
-73.998034,40.73696,283.57
-73.998158,40.737012,283.43
-73.998283,40.737065,283.29
-73.998448,40.737135,283.15
-73.998527,40.737168,283.01
-73.998647,40.737218,282.87
-73.998771,40.73727,282.73
-73.998898,40.737324,282.59
-73.999029,40.737379,282.45
-73.999159,40.737434,282.31
-73.99931,40.737497,282.17
-73.999419,40.737543,282.03
-73.999523,40.737587,281.89
-73.999623,40.737629,281.75
-73.999721,40.73767,281.6
-73.999807,40.737707,281.46
-73.999855,40.737727,281.32
-73.999965,40.737773,281.18
-74.000072,40.737818,281.04
-74.000165,40.737857,280.9
-74.000278,40.737905,280.76
-74.0004,40.737957,280.62
-73.9757,40.724329,299.72
-73.975783,40.724364,303.36
-73.975908,40.724417,303.22
-73.976024,40.724466,303.08
-73.976148,40.724518,302.94
-73.976294,40.72458,302.8
-73.976453,40.724648,302.66
-73.976568,40.724696,302.52
-73.976722,40.724761,302.38
-73.976833,40.724808,302.24
-73.976949,40.724857,302.1
-73.97707,40.724908,301.96
-73.97718,40.724955,301.82
-73.977304,40.725007,301.68
-73.977414,40.725054,301.54
-73.977525,40.725101,301.4
-73.977606,40.725135,301.25
-73.977687,40.725169,301.11
-73.977779,40.725208,300.97
-73.977878,40.72525,300.83
-73.977963,40.725286,300.69
-73.978102,40.725345,300.55
-73.978246,40.725406,300.41
-73.978402,40.725472,300.27
-73.978506,40.725516,300.13
-73.97861,40.72556,299.99
-73.978714,40.725604,299.85
-73.978817,40.725648,299.71
-73.978922,40.725692,299.57
-73.979028,40.725737,299.43
-73.979136,40.725782,299.29
-73.979245,40.725829,299.15
-73.979357,40.725876,299
-73.979469,40.725924,298.86
-73.979581,40.725971,298.72
-73.979746,40.726041,298.58
-73.979906,40.726109,298.44
-73.980053,40.726171,298.3
-73.980179,40.726225,298.16
-73.980331,40.726291,298.02
-73.982682,40.727232,297.88
-73.982712,40.727284,297.74
-73.982816,40.727327,297.6
-73.98294,40.72738,297.46
-73.983047,40.727425,297.32
-73.983174,40.727479,297.18
-73.983318,40.72754,297.04
-73.983407,40.727578,296.9
-73.983503,40.727618,296.75
-73.9836,40.727659,296.61
-73.983656,40.727683,296.47
-73.983753,40.727724,296.33
-73.984026,40.72784,296.19
-73.984124,40.727881,296.05
-73.984243,40.727931,295.91
-73.984361,40.727981,295.77
-73.984476,40.72803,295.63
-73.984578,40.728073,295.49
-73.98467,40.728112,295.35
-73.984738,40.728141,295.21
-73.984872,40.728198,295.07
-73.984939,40.728226,294.93
-73.985041,40.728269,294.79
-73.985162,40.728319,294.65
-73.98527,40.728365,294.5
-73.985392,40.728416,294.36
-73.98552,40.72847,294.22
-73.985627,40.728515,294.08
-73.985743,40.728563,293.94
-73.985859,40.728612,293.8
-73.985967,40.728658,293.66
-73.986091,40.72871,293.52
-73.986209,40.728759,293.38
-73.986332,40.728811,293.24
-73.986471,40.728869,293.1
-73.986606,40.728926,292.96
-73.986715,40.728972,292.82
-73.98682,40.729016,292.68
-73.986927,40.729061,292.54
-73.987047,40.729111,292.4
-73.98717,40.729163,292.25
-73.987234,40.72919,292.11
-73.987295,40.729215,291.97
-73.987387,40.729255,291.83
-73.987484,40.729295,291.69
-73.987551,40.729324,291.55
-73.98766,40.72937,291.41
-73.987783,40.729422,291.27
-73.993641,40.731882,283.96
-73.993787,40.731943,283.82
-73.993878,40.73198,283.68
-73.994029,40.732043,283.54
-73.994088,40.732068,283.4
-73.99422,40.732123,283.25
-73.99442,40.732208,282.97
-73.994507,40.732245,282.83
-73.99464,40.732303,282.69
-73.99478,40.732364,282.55
-73.994924,40.732427,282.41
-73.99507,40.73249,282.27
-73.995213,40.732552,282.13
-73.995337,40.732606,281.99
-73.995442,40.732651,281.85
-73.995553,40.732699,281.71
-73.995682,40.732755,281.57
-73.995785,40.7328,281.43
-73.995887,40.732875,281.29
-73.996039,40.732909,281.15
-73.996153,40.732957,281
-73.996277,40.733009,280.86
-73.996393,40.733058,280.72
-73.996508,40.733107,280.58
-73.996629,40.733158,280.44
-73.996731,40.733201,280.3
-73.996849,40.733251,280.16
-73.996976,40.733305,280.02
-73.99711,40.733361,279.88
-73.997224,40.733409,279.74
-73.997403,40.733485,279.6
-73.997504,40.733528,279.46
-73.997609,40.733572,279.32
-74.00151,40.733806,275.52
-74.001639,40.733786,275.38
-74.001771,40.733765,275.24
-74.001946,40.733739,275.1
-74.002038,40.733726,274.96
-74.00218,40.733705,274.82
-74.002318,40.733684,274.68
-74.002602,40.733643,274.54
-74.002652,40.733635,274.4
-74.002844,40.733605,274.25
-74.002948,40.733589,274.11
-74.003076,40.73357,273.97
-74.003169,40.733555,273.83
-74.003278,40.733538,273.69
-74.003443,40.733513,273.55
-74.003551,40.733496,273.41
-74.003708,40.733472,273.27
-74.003856,40.73345,273.13
-74.003909,40.733441,272.99
-74.004015,40.733425,272.85
-74.004138,40.733406,272.71
-74.00427,40.733386,272.57
-74.004317,40.733379,272.43
-74.004457,40.73336,272.29
-74.004597,40.733341,272.15
-74.004772,40.733317,272
-74.004877,40.733302,271.86
-74.004971,40.73329,271.72
-74.005064,40.733277,271.58
-74.005204,40.733257,271.44
-74.005344,40.733238,271.3
-74.005485,40.733219,271.16
-74.005625,40.7332,271.02
-74.005742,40.733184,270.88
-74.005896,40.733162,270.74
-74.006014,40.733142,270.6
-74.006163,40.733116,270.46
-74.006278,40.733096,270.32
-74.006397,40.733076,270.18
-74.006524,40.733053,270.04
-74.006645,40.733031,269.9
-74.006768,40.733009,269.75
-74.00694,40.732977,269.61
-74.007031,40.732961,269.47
-74.007171,40.732935,269.33
-74.007315,40.732909,269.19
-74.007414,40.732891,269.05
-74.007514,40.732873,268.91
-74.007662,40.732846,268.77
-74.007803,40.732821,268.63
-74.007932,40.732797,268.49
-74.008057,40.732774,268.35
-74.008194,40.73275,268.21
-74.008332,40.732724,268.07
-74.008451,40.732703,267.93
-74.008537,40.732687,267.79
-74.008634,40.73267,267.65
-74.008802,40.732644,267.5
-74.008919,40.732626,267.36
-74.009036,40.732608,267.22
-74.009208,40.732582,267.08
-74.009352,40.73256,266.94
-74.009487,40.73254,266.8
-74.009605,40.732522,266.66
-74.009719,40.732504,266.52
-74.009849,40.732484,266.38
-74.009984,40.732466,266.24
-74.010082,40.732452,266.1
-74.010224,40.732425,265.96
-74.010236,40.732296,265.82
-74.010241,40.732242,265.68
-73.941109,40.839066,214.41
-73.941174,40.838979,217.14
-73.941241,40.838889,219.87
-73.941302,40.838807,226.03
-73.941365,40.838723,228.76
-73.941429,40.838637,231.49
-73.941492,40.838552,234.22
-73.941555,40.838468,236.95
-73.941611,40.838393,239.68
-73.941709,40.838259,242.41
-73.941769,40.838179,245.14
-73.941829,40.838097,247.87
-73.941888,40.838017,250.6
-73.941948,40.837935,253.33
-73.942007,40.837856,256.06
-73.942066,40.837775,258.79
-73.942248,40.837868,261.52
-73.942301,40.837887,270.78
-73.942437,40.837944,280.04
-73.942544,40.837989,282.77
-73.942653,40.838035,285.5
-73.942762,40.838081,288.23
-73.942868,40.838125,290.96
-73.942988,40.838176,293.69
-73.943097,40.838221,296.42
-73.943211,40.838269,299.15
-73.943324,40.838317,301.88
-73.943429,40.838361,304.61
-73.943538,40.838406,307.34
-73.943682,40.838467,310.07
-73.943737,40.838485,312.8
-73.943801,40.838516,315.53
-73.943961,40.838581,318.26
-73.944073,40.838627,320.99
-73.944188,40.838673,323.72
-73.944304,40.838721,326.45
-73.944415,40.838766,329.18
-73.944529,40.838812,331.91
-73.944638,40.838856,334.64
-73.94475,40.838902,337.37
-73.944868,40.83895,340.1
-73.944986,40.838998,342.83
-73.945093,40.839041,345.56
-73.945209,40.839088,348.29
-73.94532,40.839133,351.02
-73.945538,40.839222,353.75
-73.945582,40.839335,356.48
-73.945617,40.839438,359.21
-73.945643,40.839527,1.94
-73.945656,40.839627,4.67
-73.94565,40.839721,7.4
-73.945606,40.839815,10.13
-73.945548,40.839895,12.86
-73.945479,40.839972,15.59
-73.945406,40.840049,18.32
-73.94533,40.84013,21.05
-73.945257,40.840206,23.78
-73.945184,40.840279,26.51
-73.945105,40.840359,29.24
-73.945033,40.840432,31.97
-73.944955,40.840511,34.7
-73.944881,40.840586,37.43
-73.944804,40.840663,40.16
-73.944726,40.840743,42.89
-73.944669,40.840827,45.62
-73.944573,40.840968,48.35
-73.944484,40.841308,51.08
-73.944437,40.841381,53.81
-73.944386,40.841462,56.54
-73.944323,40.841559,59.27
-73.944271,40.841655,62
-73.944222,40.841766,64.73
-73.944194,40.841828,67.46
-73.944166,40.841892,70.19
-73.944112,40.842013,72.92
-73.944089,40.842087,75.65
-73.944067,40.842158,78.38
-73.944046,40.842228,81.11
-73.944039,40.842289,83.84
-73.944031,40.842352,86.57
-73.944023,40.842414,89.3
-73.944008,40.842531,92.03
-73.943994,40.842638,94.76
-73.944544,40.840952,157.99
-73.944495,40.840927,160.72
-73.944349,40.84085,163.45
-73.944212,40.840778,166.18
-73.944095,40.840716,168.91
-73.943997,40.840665,171.64
-73.94388,40.840603,174.37
-73.943763,40.840542,177.1
-73.943656,40.840485,179.83
-73.943548,40.840429,182.56
-73.943441,40.840372,185.29
-73.943324,40.840311,188.02
-73.943217,40.840254,190.75
-73.943129,40.840208,193.48
-73.943098,40.84014,196.21
-73.943148,40.840009,198.94
-73.943182,40.839918,201.67
-73.943216,40.839829,204.4
-73.943252,40.839734,207.13
-73.943286,40.839643,209.86
-73.943321,40.839553,212.59
-73.943357,40.839458,215.32
-73.943392,40.839367,218.05
-73.943426,40.839276,220.78
-73.943473,40.839155,223.51
-73.943531,40.839006,226.24
-73.943567,40.838916,228.97
-73.943602,40.838826,231.7
-73.943641,40.838729,234.43
-73.943675,40.838642,237.16
-73.943777,40.838385,242.62
-73.943813,40.838298,245.35
-73.943849,40.838209,248.08
-73.943886,40.838115,250.81
-73.943922,40.838027,253.54
-73.943958,40.837939,256.27
-73.94402,40.837779,259
-73.944211,40.837862,261.73
-73.944325,40.837912,264.46
-73.944429,40.837958,267.19
-73.944546,40.838008,269.92
-73.944651,40.838054,272.65
-73.944765,40.838104,275.38
-73.94488,40.838154,278.11
-73.944984,40.8382,280.84
-73.945091,40.838246,283.57
-73.945201,40.838295,286.3
-73.945409,40.838385,289.03
-73.945515,40.838431,291.76
-73.945623,40.838479,294.49
-73.945727,40.838524,297.22
-73.945845,40.838586,299.95
-73.946004,40.838487,302.68
-73.946133,40.83841,305.41
-73.946249,40.838345,308.14
-73.946352,40.838288,310.87
-73.946456,40.838229,313.6
-73.946567,40.838158,316.33
-74.010639,40.721657,356.86
-74.010598,40.721894,0.5
-74.010583,40.721985,0.36
-74.010561,40.722129,0.22
-74.010551,40.722201,0.08
-74.010543,40.722254,359.94
-74.01053,40.722353,359.8
-74.010514,40.722469,359.66
-74.010499,40.722585,359.52
-74.010484,40.722693,359.38
-74.010475,40.722764,359.24
-74.010438,40.722848,359.1
-74.010446,40.722957,358.96
-74.01043,40.723055,358.82
-74.010414,40.723148,358.68
-74.010385,40.723329,358.54
-74.01037,40.723421,358.39
-74.010356,40.723502,358.25
-74.010332,40.723619,358.11
-74.010318,40.723691,357.97
-74.010287,40.723841,357.83
-74.010265,40.723947,357.69
-74.010243,40.724056,357.55
-74.010222,40.72416,357.41
-74.010216,40.724196,357.27
-74.010195,40.724321,357.13
-74.010177,40.724428,356.99
-74.01016,40.724526,356.85
-74.010144,40.724624,356.71
-74.010123,40.724749,356.57
-74.010111,40.72482,356.43
-74.010102,40.724874,356.29
-74.010087,40.724963,356.14
-74.010072,40.725053,356
-74.010066,40.72526,355.86
-74.010143,40.725315,355.72
-74.010204,40.725358,355.58
-74.010273,40.725408,355.44
-74.010377,40.725482,355.3
-74.01048,40.725556,355.16
-74.010575,40.725623,355.02
-74.010679,40.725697,354.88
-74.010782,40.725772,354.74
-74.010936,40.72583,354.6
-74.010919,40.725906,354.46
-74.010909,40.725977,354.32
-74.010899,40.726048,354.18
-74.01089,40.726115,354.04
-74.010874,40.726245,353.89
-74.010866,40.726317,353.75
-74.010858,40.726388,353.61
-74.01085,40.72646,353.47
-74.010842,40.726531,353.33
-74.010834,40.7266,353.19
-74.010826,40.726669,353.05
-74.010818,40.726736,352.91
-74.010811,40.726804,352.77
-74.010803,40.726871,352.63
-74.010795,40.726939,352.49
-74.010787,40.727008,352.35
-74.010779,40.727079,352.21
-74.010771,40.727151,352.07
-74.010763,40.727223,351.93
-74.010755,40.727295,351.79
-74.010746,40.727367,351.64
-74.010738,40.727439,351.5
-74.01073,40.727511,351.36
-74.010722,40.727582,351.22
-74.010714,40.727653,351.08
-74.010706,40.727724,350.94
-74.010698,40.727795,350.8
-74.010689,40.727867,350.66
-74.010681,40.727938,350.52
-74.010673,40.72801,350.38
-74.010665,40.728082,350.24
-74.010657,40.728154,350.1
-74.010649,40.728225,349.96
-74.01064,40.728297,349.82
-74.010632,40.728369,349.68
-74.010624,40.72844,349.54
-74.010616,40.728512,349.39
-74.010608,40.728584,349.25
-74.0106,40.728655,349.11
-74.010591,40.728727,348.97
-74.010583,40.728799,348.83
-74.010575,40.72887,348.69
-74.010567,40.728942,348.55
-74.010559,40.729014,348.41
-74.010551,40.729085,348.27
-74.010548,40.729109,348.13
-74.010544,40.729154,347.99
